Input Signal, Output Signal, Freq Scale, Mag Spec Input, Phase Spec Input, Impulse Resp, Freq Resp Mag, Freq Resp Phase, Mag Spec Out, Mag Phase Out
0.018616,0.000000,14071.889055,-12.428250,-0.613130,0.000000,-73.764458,0.000000,-7.083466,1.201012,
0.077271,0.000003,14082.908546,-12.476207,-0.588693,-0.000000,-73.872154,0.000000,-10.123358,1.009261,
0.098572,-0.000406,14093.928036,-12.419417,-0.601920,-0.000000,-73.951698,0.000000,-12.006133,0.934423,
0.076202,0.013433,14104.947526,-12.435363,-0.602089,0.000000,-74.032272,0.000000,-11.517817,0.824101,
0.015320,0.000000,14115.967016,-12.509403,-0.610282,0.000000,-74.145180,0.000000,-13.787600,1.076375,
-0.074463,0.000001,14126.986507,-12.517658,-0.598572,0.000000,-74.242813,0.000000,-3.373920,1.178993,
-0.174683,-0.000084,14138.005997,-12.464036,-0.596594,0.000000,-74.334023,0.000000,4.564480,-0.603413,
-0.266205,-0.000222,14149.025487,-12.442718,-0.602297,0.000000,-74.412788,0.000000,1.849951,0.394994,
-0.337494,0.000000,14160.044978,-12.511945,-0.603811,-0.000000,-74.507538,0.000000,-3.502887,0.014493,
-0.386749,0.000000,14171.064468,-12.456782,-0.599648,-0.000000,-74.627380,0.000000,-5.278094,-0.290413,
-0.417114,0.000000,14182.083958,-12.454837,-0.598768,0.000000,-74.714485,0.000000,-8.599363,-0.200833,
-0.431763,-0.000405,14193.103448,-12.465023,-0.604350,0.000000,-74.777641,0.000000,-13.836826,-0.619356,
-0.428497,0.000012,14204.122939,-12.550089,-0.602659,0.000000,-74.900826,0.000000,-13.075450,-0.186973,
-0.404633,0.000000,14215.142429,-12.498757,-0.605157,0.000000,-75.011429,0.000000,-14.663446,-0.034434,
-0.354523,0.000004,14226.161919,-12.360994,-0.594698,0.000000,-75.089607,0.000000,-14.874083,-0.238829,
-0.272461,-0.000179,14237.181409,-12.171857,-0.627832,0.000000,-75.181915,0.000000,-13.270268,0.281902,
-0.161224,-0.014802,14248.200900,-12.431324,-0.689142,0.000000,-75.264046,0.000000,-9.431585,0.126729,
-0.037598,-0.000000,14259.220390,-12.759454,-0.711659,-0.000000,-75.371208,0.000000,-12.187761,-0.413787,
0.075867,0.000005,14270.239880,-13.205743,-0.659165,-0.000000,-75.460808,0.000000,5.022546,-0.513650,
0.160980,-0.000120,14281.259370,-13.832710,-0.761972,-0.000000,-75.565147,0.000000,-11.439205,-0.262495,
0.210449,-0.001550,14292.278861,-12.605296,-0.439233,-0.000000,-75.642159,0.000000,-7.211741,-0.646818,
0.232300,-0.000000,14303.298351,-13.468042,-0.491774,-0.000000,-75.747932,0.000000,-9.768991,-1.345824,
0.239868,0.000001,14314.317841,-12.746691,-0.478862,0.000000,-75.848610,0.000000,-10.205447,-1.496636,
0.242950,-0.000016,14325.337331,-12.590670,-0.509188,0.000000,-75.941673,0.000000,-13.258036,0.632016,
0.241669,0.000053,14336.356822,-12.257513,-0.530248,0.000000,-76.022346,0.000000,-23.944914,0.876034,
0.231079,-0.000000,14347.376312,-12.414737,-0.544697,0.000000,-76.143791,0.000000,-27.550360,0.763163,
0.208649,0.000000,14358.395802,-12.454664,-0.551910,-0.000000,-76.212143,0.000000,-50.733147,0.000000,
0.180695,0.000000,14369.415292,-12.566525,-0.551122,-0.000000,-76.305527,0.000000,-27.866777,0.449078,
0.157166,0.000139,14380.434783,-12.578843,-0.552571,-0.000000,-76.438240,0.000000,-19.911955,-0.546000,
0.144196,-0.038307,14391.454273,-12.629148,-0.550323,-0.000000,-76.495659,0.000000,-17.296934,-0.462024,
0.137360,-0.000000,14402.473763,-12.561867,-0.555313,0.000000,-76.620193,0.000000,-19.477566,-0.650638,
0.128601,-0.000001,14413.493253,-12.692879,-0.548229,0.000000,-76.686958,0.000000,-15.374560,-1.127731,
0.109894,0.000240,14424.512744,-12.514353,-0.555789,-0.000000,-76.806541,0.000000,-20.106810,1.551259,
0.076111,-0.013548,14435.532234,-12.596634,-0.544635,-0.000000,-76.876877,0.000000,-22.708437,0.676760,
0.026886,-0.000000,14446.551724,-12.077849,-0.494147,0.000000,-76.996933,0.000000,-25.484066,1.411231,
-0.029175,-0.000000,14457.571214,-12.697165,-0.556471,0.000000,-77.080162,0.000000,-17.355328,0.905088,
-0.076599,0.000080,14468.590705,-12.663698,-0.552801,0.000000,-77.192337,0.000000,-15.331946,0.355438,
-0.097931,-0.001442,14479.610195,-12.778043,-0.550933,0.000000,-77.269791,0.000000,-13.011467,0.015577,
-0.083313,-0.000000,14490.629685,-12.759044,-0.533300,0.000000,-77.401047,0.000000,-9.653213,-0.148950,
-0.033112,0.000000,14501.649175,-12.960943,-0.515907,0.000000,-77.456520,0.000000,-7.779290,-0.459855,
0.040436,0.000004,14512.668666,-12.833311,-0.456577,0.000000,-77.575928,0.000000,-5.687505,-0.907658,
0.120087,0.000183,14523.688156,-12.534234,-0.363517,0.000000,-77.643806,0.000000,-5.711484,-1.143367,
0.186981,0.007680,14534.707646,-11.072037,-0.422803,0.000000,-77.751030,0.000000,-5.085808,-1.540200,
0.222656,-0.000000,14545.727136,-11.136506,-0.583690,-0.000000,-77.838837,0.000000,-12.709642,1.322517,
0.213470,-0.000001,14556.746627,-11.568748,-0.566364,-0.000000,-77.969063,0.000000,4.566365,1.502127,
0.157867,0.000173,14567.766117,-11.659902,-0.589968,-0.000000,-78.056679,0.000000,-8.621987,-1.143391,
0.070038,0.003539,14578.785607,-11.641268,-0.668825,0.000000,-78.196129,0.000000,-10.991952,-0.019108,
-0.031250,0.000000,14589.805097,-11.721786,-0.630339,0.000000,-78.254814,0.000000,-17.466866,-0.489763,
-0.131012,-0.000003,14600.824588,-11.987696,-0.742369,0.000000,-78.367973,0.000000,-26.763641,-0.171553,
-0.221588,0.000114,14611.844078,-13.177737,-0.760773,0.000000,-78.451134,0.000000,-19.259424,0.674361,
-0.298889,0.000865,14622.863568,-14.159747,-0.650272,0.000000,-78.575882,0.000000,-19.249668,0.539087,
-0.361664,0.000000,14633.883058,-13.792985,-0.549769,0.000000,-78.642693,0.000000,-25.553219,1.204362,
-0.409088,-0.000001,14644.902549,-13.265438,-0.550208,-0.000000,-78.766098,0.000000,-13.401860,0.966368,
-0.439545,0.000024,14655.922039,-13.018472,-0.538476,-0.000000,-78.858673,0.000000,-13.224929,1.122864,
-0.446320,-0.000022,14666.941529,-12.984529,-0.548150,-0.000000,-78.976471,0.000000,-10.743387,0.585284,
-0.421082,0.000000,14677.961019,-13.021555,-0.552824,-0.000000,-79.030632,0.000000,-5.509676,0.073421,
-0.356934,-0.000000,14688.980510,-13.249176,-0.480225,-0.000000,-79.142952,0.000000,5.490810,-1.541789,
-0.256226,0.000001,14700.000000,-12.156319,-0.550507,-0.000000,-79.220772,0.000000,-0.729860,-0.347515,
-0.133698,-0.000014,14711.019490,-12.785057,-0.532251,-0.000000,-79.336632,0.000000,-9.090304,0.620426,
-0.015320,0.020253,14722.038981,-12.643106,-0.553456,-0.000000,-79.425102,0.000000,-12.284031,1.190444,
0.077698,-0.000000,14733.058471,-12.829614,-0.535468,0.000000,-79.549728,0.000000,-12.212516,1.315400,
0.143616,-0.000000,14744.077961,-12.605115,-0.463452,0.000000,-79.614693,0.000000,-8.733210,0.888692,
0.193665,-0.000132,14755.097451,-12.393980,-0.715852,0.000000,-79.758827,0.000000,-7.051752,0.390518,
0.232758,0.011148,14766.116942,-13.116683,-0.525166,-0.000000,-79.806450,0.000000,-7.302832,-0.473121,
0.259552,0.000000,14777.136432,-12.973851,-0.546508,-0.000000,-79.920219,0.000000,-15.079071,1.311353,
0.272186,-0.000000,14788.155922,-12.759418,-0.550410,-0.000000,-80.022926,0.000000,-16.941893,-0.455995,
0.273895,-0.000060,14799.175412,-12.811170,-0.554071,-0.000000,-80.131851,0.000000,-22.288795,-1.556054,
0.267761,0.002359,14810.194903,-12.917286,-0.555281,0.000000,-80.205315,0.000000,-33.081448,0.000000,
0.257996,0.000000,14821.214393,-12.739141,-0.551025,0.000000,-80.307320,0.000000,-15.974930,0.455821,
0.247589,-0.000000,14832.233883,-12.835112,-0.557540,0.000000,-80.418571,0.000000,-16.814812,-0.125850,
0.240265,-0.000003,14843.253373,-12.806660,-0.533995,0.000000,-80.542923,0.000000,-14.389276,-0.385296,
0.234650,0.000032,14854.272864,-12.924321,-0.522687,0.000000,-80.625023,0.000000,-16.915028,-1.455128,
0.224792,0.025994,14865.292354,-12.766015,-0.536161,0.000000,-80.677490,0.000000,-17.608086,0.983200,
0.200317,0.000000,14876.311844,-12.817151,-0.540922,0.000000,-80.802345,0.000000,-25.941385,1.229746,
0.152557,-0.000001,14887.331334,-13.039872,-0.534343,0.000000,-80.917091,0.000000,-13.312607,0.838767,
0.081451,-0.000110,14898.350825,-12.850328,-0.538829,0.000000,-81.016693,0.000000,-11.873859,-0.975149,
0.001099,0.002234,14909.370315,-12.888703,-0.515317,0.000000,-81.081032,0.000000,-11.757295,0.849135,
-0.070343,0.000000,14920.389805,-13.035119,-0.528786,0.000000,-81.165405,0.000000,-13.094515,0.269192,
-0.116852,0.000001,14931.409295,-13.178280,-0.547466,0.000000,-81.345886,0.000000,-15.244374,-0.071649,
-0.128876,-0.000080,14942.428786,-12.941412,-0.536392,0.000000,-81.392296,0.000000,-11.393239,0.050000,
-0.100861,-0.000479,14953.448276,-12.827962,-0.539640,0.000000,-81.447922,0.000000,-5.243892,0.430588,
-0.038635,-0.000000,14964.467766,-13.605685,-0.506967,-0.000000,-81.624290,0.000000,0.837345,-1.369556,
0.042267,0.000001,14975.487256,-13.204556,-0.327131,-0.000000,-81.711716,0.000000,4.898827,-0.394729,
0.119843,-0.000031,14986.506747,-11.823771,-0.381102,0.000000,-81.811874,0.000000,-6.144983,-1.481947,
0.174774,0.000317,14997.526237,-11.282602,-0.512148,0.000000,-81.876396,0.000000,-11.462672,1.410872,
0.195160,0.000984,15008.545727,-11.932049,-0.577579,0.000000,-81.965714,0.000000,-15.993596,0.507046,
0.178375,0.000000,15019.565217,-12.173652,-0.634508,0.000000,-82.125900,0.000000,-14.106335,0.229894,
0.130127,-0.000002,15030.584708,-13.078053,-0.624877,-0.000000,-82.198410,0.000000,-25.372778,0.211546,
0.061798,0.000001,15041.604198,-13.327253,-0.562474,-0.000000,-82.260544,0.000000,-25.648144,0.468417,
-0.015411,-0.010263,15052.623688,-13.172096,-0.495883,-0.000000,-82.403053,0.000000,-24.465178,1.208564,
-0.093628,0.000000,15063.643178,-12.794564,-0.509784,-0.000000,-82.534683,0.000000,-18.670897,-1.489236,
-0.167358,-0.000000,15074.662669,-12.836976,-0.519924,-0.000000,-82.595116,0.000000,-17.120329,-1.366948,
-0.234100,0.000039,15085.682159,-12.843316,-0.521160,-0.000000,-82.658188,0.000000,-10.653507,1.426299,
-0.295532,-0.006910,15096.701649,-12.731313,-0.521433,-0.000000,-82.788109,0.000000,-2.182755,-0.900806,
-0.348907,0.000000,15107.721139,-12.887707,-0.515573,-0.000000,-82.942604,0.000000,2.998230,-0.576743,
-0.380951,0.000000,15118.740630,-12.916717,-0.529230,-0.000000,-82.975677,0.000000,-14.142673,0.015523,
-0.376495,0.000035,15129.760120,-12.906206,-0.530931,-0.000000,-83.080315,0.000000,-5.834797,-0.298882,
-0.330933,-0.002356,15140.779610,-12.853587,-0.519335,0.000000,-83.276283,0.000000,-6.557293,-0.725278,
-0.253204,-0.000000,15151.799100,-12.828525,-0.499539,0.000000,-83.336868,0.000000,-5.670500,-0.955210,
-0.158905,0.000000,15162.818591,-12.892561,-0.515946,0.000000,-83.440987,0.000000,-7.028136,-1.286529,
-0.063141,-0.000000,15173.838081,-12.956031,-0.505610,0.000000,-83.528938,0.000000,-9.200794,1.435708,
0.023468,-0.000113,15184.857571,-13.017978,-0.509139,-0.000000,-83.616074,0.000000,-11.224231,1.374554,
0.096619,-0.007310,15195.877061,-12.989635,-0.501042,-0.000000,-83.749008,0.000000,-14.552874,1.221379,
0.155396,0.000000,15206.896552,-13.054289,-0.498761,-0.000000,-83.851700,0.000000,-17.926970,0.882286,
0.197601,0.000001,15217.916042,-12.872716,-0.493908,0.000000,-83.906357,0.000000,-21.316584,1.108463,
0.222534,0.000019,15228.935532,-12.854330,-0.526923,0.000000,-84.049881,0.000000,-19.556614,-1.046584,
0.231262,-0.001283,15239.955022,-12.994539,-0.508578,0.000000,-84.166733,0.000000,-20.782850,1.391691,
0.225983,-0.000000,15250.974513,-13.234537,-0.454416,-0.000000,-84.264641,0.000000,-15.537036,-0.473710,
0.208740,-0.000000,15261.994003,-12.261733,-0.501882,-0.000000,-84.325348,0.000000,-14.394772,-1.106746,
0.185211,0.000057,15273.013493,-12.529670,-0.510342,-0.000000,-84.403931,0.000000,-14.922508,1.504799,
0.166351,-0.000827,15284.032984,-12.925575,-0.506286,-0.000000,-84.544815,0.000000,-14.785236,1.160293,
0.158905,0.000000,15295.052474,-12.952559,-0.514574,0.000000,-84.674255,0.000000,-18.777781,1.246507,
0.160583,-0.000000,15306.071964,-12.926881,-0.513257,0.000000,-84.721733,0.000000,-24.864126,-1.554167,
0.160645,0.000023,15317.091454,-13.158010,-0.520107,0.000000,-84.865570,0.000000,-25.478767,-1.137375,
0.148438,-0.000468,15328.110945,-12.793032,-0.504031,0.000000,-84.968674,0.000000,-15.406615,-0.969280,
0.116211,0.000860,15339.130435,-13.036065,-0.504129,-0.000000,-85.110352,0.000000,-13.492948,-0.632149,
0.061462,-0.000000,15350.149925,-12.901862,-0.504406,-0.000000,-85.133812,0.000000,-11.744234,-1.433760,
-0.010468,0.000003,15361.169415,-13.028069,-0.500322,0.000000,-85.250015,0.000000,-10.498981,1.541875,
-0.084351,-0.000024,15372.188906,-12.981791,-0.500975,0.000000,-85.396194,0.000000,-13.578131,1.136888,
-0.141144,0.001337,15383.208396,-13.208770,-0.493932,0.000000,-85.441574,0.000000,-12.781477,-1.144504,
-0.164062,-0.000000,15394.227886,-12.952811,-0.509234,0.000000,-85.531120,0.000000,0.134050,0.147783,
-0.144501,0.000000,15405.247376,-13.085959,-0.490234,-0.000000,-85.698418,0.000000,-8.951176,0.456005,
-0.085907,-0.000013,15416.266867,-13.097219,-0.482975,-0.000000,-85.805740,0.000000,-10.025625,0.075745,
-0.004944,0.004719,15427.286357,-12.936445,-0.499988,-0.000000,-85.925179,0.000000,-12.402539,-0.076273,
0.077240,-0.000000,15438.305847,-13.206531,-0.495882,-0.000000,-85.954056,0.000000,-15.689206,0.592985,
0.144196,-0.000000,15449.325337,-12.994798,-0.501622,0.000000,-86.079094,0.000000,-14.860909,-0.122406,
0.183990,-0.000012,15460.344828,-13.185423,-0.474119,0.000000,-86.163651,0.000000,-16.678913,0.120884,
0.190094,0.001711,15471.364318,-12.891485,-0.490829,0.000000,-86.308006,0.000000,-16.484142,0.736297,
0.161163,-0.002547,15482.383808,-13.061326,-0.479023,-0.000000,-86.397957,0.000000,-15.055299,0.145218,
0.105652,-0.000000,15493.403298,-12.927314,-0.495927,-0.000000,-86.552826,0.000000,-11.258249,0.187237,
0.035431,0.000002,15504.422789,-12.894753,-0.479372,-0.000000,-86.584564,0.000000,-10.272412,-0.146954,
-0.039948,0.000145,15515.442279,-12.965122,-0.504798,-0.000000,-86.784378,0.000000,-8.459627,-0.711684,
-0.121857,-0.001626,15526.461769,-13.070202,-0.486315,0.000000,-86.804710,0.000000,-13.864244,0.093345,
-0.212402,-0.000000,15537.481259,-12.962968,-0.479899,0.000000,-86.886124,0.000000,-16.787550,0.732611,
-0.305389,-0.000000,15548.500750,-13.103707,-0.490418,0.000000,-87.002762,0.000000,-26.058828,1.309969,
-0.384277,0.000020,15559.520240,-13.106421,-0.497947,0.000000,-87.161980,0.000000,-19.139387,0.775077,
-0.433990,0.001030,15570.539730,-12.779405,-0.486167,-0.000000,-87.231926,0.000000,-14.453887,0.920085,
-0.446198,0.000000,15581.559220,-13.144239,-0.472575,-0.000000,-87.386406,0.000000,-12.412636,0.730671,
-0.421753,-0.000000,15592.578711,-13.271183,-0.496004,-0.000000,-87.426483,0.000000,-10.646795,0.481072,
-0.365143,-0.000028,15603.598201,-13.025311,-0.498451,0.000000,-87.644402,0.000000,-7.031971,0.120160,
-0.283112,0.001574,15614.617691,-13.013674,-0.499029,0.000000,-87.671387,0.000000,-7.265034,-0.229283,
-0.186371,-0.000000,15625.637181,-12.993329,-0.488679,0.000000,-87.763725,0.000000,-7.101950,-0.780537,
-0.086090,0.000000,15636.656672,-13.056367,-0.473150,0.000000,-87.858635,0.000000,-6.783391,-1.002567,
0.008575,-0.000012,15647.676162,-13.002484,-0.497862,-0.000000,-88.005913,0.000000,-8.904686,1.404858,
0.094818,0.000415,15658.695652,-12.909023,-0.450282,-0.000000,-88.040466,0.000000,-6.340745,0.196268,
0.169189,-0.000857,15669.715142,-13.007623,-0.489307,-0.000000,-88.231384,0.000000,4.326690,0.774463,
0.224030,0.000000,15680.734633,-13.104581,-0.481018,-0.000000,-88.283760,0.000000,-11.809461,1.464429,
0.253571,-0.000003,15691.754123,-13.057467,-0.442577,-0.000000,-88.481270,0.000000,-15.237140,0.548719,
0.256805,0.000066,15702.773613,-13.094987,-0.463023,0.000000,-88.482498,0.000000,-17.396931,0.947962,
0.240967,0.000178,15713.793103,-12.988303,-0.471569,0.000000,-88.600479,0.000000,-20.554308,1.132975,
0.217377,0.000000,15724.812594,-13.188730,-0.472614,0.000000,-88.705894,0.000000,-19.809813,0.795586,
0.196381,-0.000000,15735.832084,-12.849236,-0.475486,0.000000,-88.822464,0.000000,-22.124495,1.112067,
0.182312,-0.000003,15746.851574,-12.934581,-0.472831,-0.000000,-88.897095,0.000000,-16.847198,-1.197516,
0.172943,-0.002345,15757.871064,-13.244170,-0.455362,-0.000000,-89.078796,0.000000,-12.307411,0.938869,
0.161774,0.000000,15768.890555,-13.074306,-0.479524,-0.000000,-89.173965,0.000000,-7.968217,0.884311,
0.139832,-0.000000,15779.910045,-13.227796,-0.448242,-0.000000,-89.310394,0.000000,-6.418957,0.487097,
0.098236,0.000000,15790.929535,-13.155153,-0.448707,0.000000,-89.363319,0.000000,0.563678,-0.201146,
0.032928,-0.000800,15801.949025,-13.196850,-0.472785,0.000000,-89.444496,0.000000,5.004521,0.574499,
-0.052826,-0.051515,15812.968516,-12.984068,-0.471427,0.000000,-89.548386,0.000000,-0.729168,-0.995804,
-0.145294,0.000000,15823.988006,-13.034736,-0.467393,0.000000,-89.620659,0.000000,-19.308678,-0.224629,
-0.220764,-0.000002,15835.007496,-13.009149,-0.455260,-0.000000,-89.868774,0.000000,-26.141008,-1.349767,
-0.256287,-0.000127,15846.026987,-13.163216,-0.482286,-0.000000,-89.919937,0.000000,-19.589775,-1.462162,
-0.244659,0.007182,15857.046477,-13.066729,-0.468673,-0.000000,-90.033920,0.000000,-17.481224,0.789370,
-0.192871,0.000000,15868.065967,-13.181343,-0.442639,-0.000000,-90.190369,0.000000,-12.318252,-0.306617,
-0.110779,-0.000000,15879.085457,-12.950675,-0.479333,0.000000,-90.231560,0.000000,-11.244844,1.359589,
-0.013916,-0.000031,15890.104948,-13.066278,-0.459135,0.000000,-90.331718,0.000000,-16.505531,-0.639151,
0.077362,-0.000089,15901.124438,-13.269714,-0.473464,0.000000,-90.445045,0.000000,-17.411974,1.121306,
0.144867,-0.000000,15912.143928,-13.161123,-0.433650,-0.000000,-90.558548,0.000000,-16.301189,-0.009665,
0.182007,0.000000,15923.163418,-13.154775,-0.449953,-0.000000,-90.706696,0.000000,-13.223772,-0.443042,
0.192047,0.000001,15934.182909,-13.074513,-0.456426,-0.000000,-90.826050,0.000000,-16.647575,-1.012267,
0.182678,-0.000951,15945.202399,-13.031372,-0.436571,-0.000000,-90.951622,0.000000,-17.545357,-1.365629,
0.157654,-0.000043,15956.221889,-13.183946,-0.512470,0.000000,-91.054245,0.000000,-24.821899,-0.272231,
0.113342,0.000000,15967.241379,-13.300243,-0.438940,0.000000,-91.084846,0.000000,-22.819529,0.053907,
0.046570,0.000008,15978.260870,-13.054732,-0.463820,0.000000,-91.145370,0.000000,-17.493347,-0.489854,
-0.042206,-0.000485,15989.280360,-13.149873,-0.429388,-0.000000,-91.320770,0.000000,-22.980495,0.619558,
-0.142578,0.010957,16000.299850,-12.955562,-0.396050,-0.000000,-91.346458,0.000000,-6.814040,-0.554350,
-0.239044,-0.000000,16011.319340,-13.306857,-0.457675,-0.000000,-91.629074,0.000000,-6.505023,-1.528770,
-0.317108,0.000001,16022.338831,-13.130288,-0.461614,-0.000000,-91.755943,0.000000,-9.509147,0.971426,
-0.368256,-0.000053,16033.358321,-13.218973,-0.429175,0.000000,-91.773224,0.000000,-11.893096,0.285439,
-0.387268,-0.000456,16044.377811,-13.085637,-0.413959,0.000000,-91.969734,0.000000,-18.827648,0.038055,
-0.373871,-0.000000,16055.397301,-13.254828,-0.445567,0.000000,-92.035164,0.000000,-17.408531,-1.023345,
-0.334137,0.000001,16066.416792,-13.164687,-0.421032,0.000000,-92.068794,0.000000,-1.887750,-0.649807,
-0.277100,-0.000000,16077.436282,-13.079794,-0.438334,0.000000,-92.256828,0.000000,3.624736,0.871789,
-0.208984,0.000436,16088.455772,-13.182362,-0.441524,-0.000000,-92.290489,0.000000,2.344604,-1.488582,
-0.135193,-0.000000,16099.475262,-13.294522,-0.422038,-0.000000,-92.468048,0.000000,-3.945825,1.104275,
-0.061554,0.000000,16110.494753,-13.229006,-0.433938,0.000000,-92.618492,0.000000,-6.428945,0.836175,
0.002808,0.000000,16121.514243,-13.235336,-0.421971,0.000000,-92.644157,0.000000,-10.786451,0.795798,
0.049530,0.000469,16132.533733,-13.447071,-0.463062,0.000000,-92.789650,0.000000,-12.012885,0.230113,
0.074341,-0.069922,16143.553223,-13.001854,-0.427275,-0.000000,-92.889053,0.000000,-14.935233,0.673296,
0.077484,-0.000000,16154.572714,-13.202181,-0.437327,-0.000000,-92.986519,0.000000,-14.420139,0.686413,
0.065948,0.000002,16165.592204,-12.872791,-0.425543,-0.000000,-93.072571,0.000000,-14.034538,0.471635,
0.051514,0.000033,16176.611694,-13.281627,-0.436615,0.000000,-93.139389,0.000000,-15.415774,0.898677,
0.040863,-0.006159,16187.631184,-13.312637,-0.421161,0.000000,-93.518204,0.000000,-11.018038,1.239536,
0.037872,-0.000000,16198.650675,-13.343291,-0.433274,0.000000,-93.522774,0.000000,-8.452264,0.600806,
0.043518,0.000000,16209.670165,-13.232587,-0.434436,0.000000,-93.626694,0.000000,4.319016,1.104101,
0.053375,0.000031,16220.689655,-13.092834,-0.430487,-0.000000,-93.752953,0.000000,-4.921909,-1.327442,
